,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
237,0.019741106033325195,0.0019650214007891835,0.0019032478332519532,0.0004917271936487371,10,,4,5,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",,,,,,,,1
238,0.03816661834716797,0.0016244829603695799,0.0021997928619384766,0.00039904121501603557,10,,4,5,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,1
239,0.07463064193725585,0.0027609759095768406,0.0033011436462402344,0.00040102841303901423,10,,4,5,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,1
240,0.01932950019836426,0.0009785647629737826,0.0010000228881835937,8.064048063892252e-07,10,,4,10,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,1
241,0.03656153678894043,0.0006406159021234275,0.0021036624908447265,0.0002019223010174107,10,,4,10,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,1
242,0.07275075912475586,0.0023330727215651165,0.0031022548675537108,0.0006638106134278152,10,,4,10,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,1
243,0.01861605644226074,0.0004907391477033051,0.0013004302978515624,0.00040047374191002407,20,sqrt,1,2,50,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",,,,,,,,1
244,0.03836665153503418,0.001853413617909438,0.0018039703369140624,0.00024156843395475584,20,sqrt,1,2,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,1
245,0.07400174140930176,0.002176351787553903,0.003400278091430664,0.000488560459841158,20,sqrt,1,2,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,1
246,0.019027185440063477,0.0007800065213185654,0.0012076377868652343,0.0002473842665675771,20,sqrt,1,5,50,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",,,,,,,,1
247,0.03715558052062988,0.0011576510818265254,0.002003383636474609,0.000549997554774866,20,sqrt,1,5,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,1
248,0.07611331939697266,0.004569515737577238,0.003402042388916016,0.00037457291558757764,20,sqrt,1,5,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,1
249,0.018237876892089843,0.0006884222653096268,0.00120086669921875,0.0003998532597150798,20,sqrt,1,10,50,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,1
250,0.03561582565307617,0.0005518617246331043,0.001801443099975586,0.0004002901935697858,20,sqrt,1,10,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,1
251,0.07407479286193848,0.003108140078427419,0.0034024715423583984,0.0005837718905256788,20,sqrt,1,10,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,1
